uuid,level,name,std1,std1_release,std1_release(%)
02-421451f6709a4711f41daab3f9e3ad72,2,hids_protocol_mode_write,128,114,-10.94
02-423f3a7acc9566f0d4f15b18293a315f,2,ll_dc_proc_conn_update_rcvd_conn_update_req_slave_proc,206,206,0.0
02-427942171f6d4f7b73f177b203ccd620,2,button_changed.lto_priv.0,152,152,0.0
02-4287a4df4ae50ebfb8cb668ef27e7b98,2,memcmp,32,32,0.0
02-4291b45a68e90878bd4180e3d9286b0d,2,mpsl_constlat_request_callback,12,12,0.0
02-42cf8cd510f95557e08cfc21035e3112,2,__isr_table_entry__isr_wrapper_irq_420,4,4,0.0
02-42f21dc4cdb710ce9a514d7242e006c2,2,log_const_bt_sdc_hci_driver,8,,
02-42f2e8951c265a91f67195bbf8c88782,2,hids_protocol_mode_read,80,66,-17.5
02-42f86d67a99165084f6a70befd3ad108,2,__isr_table_entry_z_irq_spurious_irq_762,8,8,0.0
02-43008c9f1b35a5a2f4c028038eb7b890,2,__isr_table_entry__isr_wrapper_irq_452,4,4,0.0
02-4339c33948cbc877bca41f6222bb59c6,2,__isr_table_entry_z_irq_spurious_irq_643,8,8,0.0
02-433aec85595611ff0bf0720f9251d135,2,mpsl_calibration_work_handler,132,148,12.12
02-4348388d8d1fd8387ce49e517ac7c390,2,__isr_table_entry__isr_wrapper_irq_356,4,4,0.0
02-434b1584f25a2deb2f6a26d729414d40,2,fixed_data_unref.lto_priv.0,2,2,0.0
02-436c375b3f8116ff1859044af341edb1,2,bt_buf_rx_freed_cb.lto_priv.0,52,,
02-43e69b1afbbf06f120eba809ba1a5fe4,2,__isr_table_entry_z_irq_spurious_irq_593,8,8,0.0
02-43e8532a0c3d87eaef202cfa1294bee8,2,__isr_table_entry_z_irq_spurious_irq_663,8,8,0.0
02-43ef45773b82836c9bf0319dea1cf42b,2,m_file_id_to_str.lto_priv.0.lto_priv.0,52,52,0.0
02-44030823eb9c6bd6fa6bdd2a149ed9ce,2,store_id_work,16,16,0.0
02-4404bd8ae076a3c08925e9a4e638d33f,2,atomic_test_bit.lto_priv.4.lto_priv.0,14,,
02-4409e376132a17535487d6b32260f150,2,m_index_to_context.lto_priv.0,16,16,0.0
02-4486277326b57b7f3f78afe9b8c19906,2,m_end_rem_event.lto_priv.0,188,188,0.0
02-449181b22d492532607e1342bd197c04,2,__isr_table_entry_z_irq_spurious_irq_627,8,8,0.0
02-44c0f6aa34cde14e0ffd831c1af2ffac,2,ll_dc_proc_ping_should_authenticated_timer_run.lto_priv.0,,40,
02-44e45fbc383bee6b195a17c2d6201ca9,2,m_trx_event_close,196,196,0.0
02-44f0cbab43d4061c1dc047bd6a579531,2,sym_*,40,40,0.0
02-45074245e1899cd95c442634a56dad17,2,smp_reset.lto_priv.0,42,42,0.0
02-451987330f40286d1bfa6381776baf5c,2,hids_feat_rep_read,136,124,-8.82
02-4527790f301c55e12e9d9eacd6049ff0,2,spi_00z_config,76,76,0.0
02-4538106825770601f73412f227f0af00,2,hids_inp_rep_read,108,96,-11.11
02-454031f17c20d870dcc257908be083cd,2,__isr_table_entry_mpsl_timer0_isr_wrapper_irq_2.7,4,4,0.0
02-459e4d28329daa87da198b902730323c,2,__isr_table_entry__isr_wrapper_irq_440,4,4,0.0
02-45acbfefe64ccbac6ba641de4c733173,2,read_name.lto_priv.0,24,24,0.0
02-45aff465e8b66f0f213b15c5b7e5d976,2,hci_cmd_complete,84,60,-28.57
02-45d15a83a33f505ab5fe146786a59c42,2,hids_inp_rep_ref_read,40,40,0.0
02-45e247ad1bee804eed8d439ef1b6715e,2,zms_flash_al_wrt,112,112,0.0
02-45e5504474d433554ac3ef965a3d47fd,2,hci_driver_init.lto_priv.0,652,636,-2.45
02-45ecbf4a85f7d23b050f9bb46d03dbc3,2,__isr_table_entry_z_irq_spurious_irq_611,8,8,0.0
02-465ee4262e1c5a660d95f753fea6b110,2,auth_cancel.lto_priv.0,32,18,-43.75
02-46997155bbfcc8ebe51fffa5de164757,2,__isr_table_entry__isr_wrapper_irq_122,4,4,0.0
02-46a526bd7dc1994fe25929f04f4c1e20,2,__isr_table_entry__isr_wrapper_irq_458,4,4,0.0
02-46bd473590fe0d7091266ed75f84acf6,2,uarte_20z_config,44,,
02-46c266ceab4250cd4ee54a923be6a55c,2,__isr_table_entry__isr_wrapper_irq_130,4,4,0.0
02-46c920c4115b4c56c4bf44dcbde841d2,2,lfclk_stop.lto_priv.0,2,2,0.0
02-46e940016daca5cfd38628d7465f1438,2,m_context_type_subrating_cfg_get.lto_priv.0,36,36,0.0
02-474db0c849f985d820ccd4dc34de68d5,2,psa_wipe_key_slot,58,58,0.0
02-476890748fd0126b131dad75a3019294,2,__init___device_dts_ord_110,8,,
02-477e6e70eb69822d8389b115e8fa7d2a,2,z_timer_expiration_handler,316,220,-30.38
02-47b3050d136de1da02b092f7181f890f,2,ll_dc_proc_enc_pause_enc_rsp_sent_slave,36,36,0.0
02-47b4e5b2abf5ce5b7cc596b93a700097,2,safe_memzero,24,24,0.0
02-4810aa97af96713b900ffe8565efcba2,2,m_trx_radio_off_callback,16,16,0.0
02-484c3e22c0a675bebb47e4b7669baddb,2,__isr_table_entry_z_irq_spurious_irq_590,8,8,0.0
02-486c6b9dc3b60c86a62734e40ed33e93,2,clock_ctrl_hfclk_protocol_is_running,4,4,0.0
02-486e6cd412181b733ecb26303f4bd9ba,2,__isr_table_entry_z_irq_spurious_irq_662,8,8,0.0
02-4872fa26e0d601ee3d1bb61055492708,2,counter.lto_priv.0,116,80,-31.03
02-4898eae714a823ef8de5524d804166fe,2,k_mem_slab_free,224,82,-63.39
02-48e49de422bfd89041467375ad7df0f1,2,adjust_owner_prio,240,156,-35.0
02-48e4aa0d21f89bc0fe4d182662350798,2,__isr_table_entry_z_irq_spurious_irq_715,8,8,0.0
02-48f8a94d243a4681e0276343b724a4bf,2,atomic_clear_bit.lto_priv.2.lto_priv.0,20,20,0.0
02-48ff35d85e72f91c82de8c89da03708e,2,pairing_complete.lto_priv.0,52,36,-30.77
02-491bbb25fea39ee590be0558756b2623,2,normal_events,48,48,0.0
02-4948eedccbc71144b12d114e7a797a0d,2,__isr_table_entry_z_irq_spurious_irq_759,8,8,0.0
02-4957ae9c9e75830a21f98e998fe72d7d,2,log_const_cbprintf_package,8,,
02-49881a1df84f64b0e56cece0418ae846,2,zms_find_ate_with_id.lto_priv.0,188,188,0.0
02-499bfc75f6a9eb75c85a653cc5d3dd10,2,__isr_table_entry__isr_wrapper_irq_294,4,4,0.0
02-49a0254132603121c240a2533d1a38ea,2,z_thread_entry,44,44,0.0
02-49b0d955516c19f4902003fd0f640f2d,2,usage_fault.constprop.0,92,92,0.0
02-49c616d930447b820b6c174fc4348159,2,rem_request_remove,240,240,0.0
02-49deb024aa27010d7c855f8ec3a17b11,2,commit_settings,300,268,-10.67
02-4a09c24584bae68a3af806bb20088bd6,2,__isr_table_entry__isr_wrapper_irq_200,4,4,0.0
02-4a0cd5a1ddbe52f9993e0500af743b9e,2,ll_dc_proc_shorter_conn_int_peripheral_unknown_rsp_handler,50,50,0.0
02-4a4fafad15343174bcd208f9812f2668,2,smp_fixed_chan,12,12,0.0
02-4a6c00d0fd790ca6f971f2d396a11dd0,2,keys_commit,20,20,0.0
02-4a6c88cd066139c873698532e437e624,2,read_type_cb,172,176,2.33
02-4ad7dfe115b294ead0590f752914b140,2,ccc_save,76,56,-26.32
02-4b4406db2b51f0a0c294fc98575277c8,2,log_const_bt_hids,8,,
02-4b775f8bbc1a437c05042da4ad1fd69d,2,__isr_table_entry__isr_wrapper_irq_412,4,4,0.0
02-4b92387a3cb6fbe5c97ba52d314f6ca8,2,m_fp_list_execute.lto_priv.0,16,16,0.0
02-4b949a3351b788dd591d303c651784a1,2,log_const_soc,8,,
02-4b9a736d64b0d749a6fe190316520c5e,2,pwm_nrfx_get_cycles_per_sec,12,12,0.0
02-4b9d5074bb0ab878e43162b0812cd362,2,bt_gatt_check_perm,144,144,0.0
02-4be613056a04385720c28c34b8855e68,2,log_const_bt_keys,8,,
02-4ca1962a2c979b0a5d503bd15595a014,2,__isr_table_entry__isr_wrapper_irq_0,4,4,0.0
02-4cedb0880a241a30d61d247643369527,2,__isr_table_entry_z_irq_spurious_irq_771,8,8,0.0
02-4d0934874fb1c4c0cdc8c55d73db3478,2,tx_complete_work,6,6,0.0
02-4d1c89152fc58612212f71c7df2d73fe,2,__NVIC_DisableIRQ.lto_priv.0,36,36,0.0
02-4d2a938f5c333a85b2d1bc0d653beae6,2,bt_conn_add_le,232,200,-13.79
02-4d349e80eb72987ab3c335792642c9c4,2,__isr_table_entry_z_irq_spurious_irq_737,8,8,0.0
02-4d36d820831920fd9f41e7b03148ab91,2,__isr_table_entry_z_irq_spurious_irq_688,8,8,0.0
02-4d52d00180902f839aad5715c8df022d,2,net_buf_fixed_alloc_sync_evt_pool,12,12,0.0
02-4d54585a3d1fb91397dc465c61317b12,2,mm_context_release,68,68,0.0
02-4d77598f8c9fc664c4c1ec0687216eb9,2,__isr_table_entry_z_irq_spurious_irq_560,8,8,0.0
02-4d8c9a99f9f3d4fb20d71624f6131081,2,__isr_table_entry_z_irq_spurious_irq_547,8,8,0.0
02-4dc06eef8d3ac7b3b5946afe3e1d3b68,2,pinctrl_apply_state.lto_priv.1,,324,
02-4dca0eea1036fa7aab82159243056434,2,__isr_table_entry_z_irq_spurious_irq_735,8,8,0.0
02-4e18480d10888af344101e57f6452ec2,2,i2c_nrfx_twim_configure,60,46,-23.33
02-4e690e17b8e5cc1f4e1b0ec91ee87a59,2,m_handle_to_index,58,58,0.0
02-4e6e68d8ff00b0b4d02c52bdb71e4168,2,__pinctrl_dev_config__device_dts_ord_97,12,12,0.0
02-4e951527ebe32f1ec313f3dbc39e25bc,2,clock_ctrl_handle_update_vco_trim.lto_priv.0,56,56,0.0
02-4eaf037d33e747725d38f9bec5c35d12,2,m_find_end_of_conflicting_event_interval,80,80,0.0
02-4ee6eacb86d6f687de2f01f353d16abb,2,m_slave_lock_ctrl_pkt.lto_priv.0,56,56,0.0
02-4ee8efaf251dd2b08979ba9a26e2f312,2,smp_send_security_req.lto_priv.0,380,,
02-4ee97f6086ad41bf02d475708cafd6f0,2,gpio_nrfx_p2_cfg.lto_priv.0,24,24,0.0
02-4eeb35f940bad3fd21cfb1a041afd313,2,__isr_table_entry_z_irq_spurious_irq_764,8,8,0.0
02-4f06925a5e681213b3e93b1092e38ac1,2,rx_queue_put,144,56,-61.11
02-4f2eabb2ebb9594b2fd440a6d24b4c5e,2,__isr_table_entry_z_irq_spurious_irq_591,8,8,0.0
02-4f3ea50b05fd2c7061dc7c52e5453755,2,__isr_table_entry_z_irq_spurious_irq_722,8,8,0.0
02-4f72ae6c87fa86cb7ae979581efae3c9,2,uart_console_init,44,,
02-4f976694b0b5682d90758722a72005aa,2,__isr_table_entry__isr_wrapper_irq_70,4,4,0.0
02-4fa50b9ad77b5e19d8da8252f10ae0e9,2,settings_handler_bt_keys,24,24,0.0
02-4fbf686251ec3fcb9d55cedb77769463,2,ll_dc_proc_subrating_subrate_ind_rcvd,400,400,0.0
02-4fdf411b63c743ff52fa263f7ce0d986,2,__isr_table_entry__isr_wrapper_irq_256,4,4,0.0
02-4ff87015007211643001d032a39605fc,2,__isr_table_entry__isr_wrapper_irq_284,4,4,0.0
02-4ff961489767066b95ad6ceb37812c55,2,find_info_cb,184,196,6.52
02-50028adf0338f63f0a559b136cffd118,2,free_tx,28,24,-14.29
02-50484c19f1afdaf3841a0d821ed393d2,2,kernel,,2,
02-508117ee06f3debeae878c13d2dd94e4,2,z_arm_int_exit,40,40,0.0
02-50be1fb3a1419d621dc079a90f80281f,2,m_shorter_conn_int_reject_req_func.lto_priv.0,4,4,0.0
02-50d4be268990d95c75f687fa98ffff53,2,log_const_uart_nrfx_uarte,8,,
02-50effcfff440be0db803a0f6d0be865c,2,mpsl_low_prio_init,100,104,4.0
02-50f5a7a364340815100ace3a42f92650,2,spi_context_get_next_buf.constprop.0,38,38,0.0
02-510f9ebc71f98a0076a107c61588f2ca,2,le_enh_conn_complete,16,20,25.0
02-51161189a6b60502f1c57474b96e8f1e,2,__isr_table_entry__isr_wrapper_irq_72,4,4,0.0
02-5126693f03ad68e0ad3deb67e08fd609,2,__isr_table_entry_z_irq_spurious_irq_607,8,8,0.0
02-5144142a2e42ae867ec4f9f3155961ed,2,__isr_table_entry_z_irq_spurious_irq_614,8,8,0.0
02-5148f24112f6b9d698982e8de610e4b9,2,__isr_table_entry__isr_wrapper_irq_152,4,4,0.0
02-51599235855b68683afd791e17fdc7ff,2,_spi_context_cs_control,64,64,0.0
02-515d51483682540de611290dd27db585,2,__init___device_dts_ord_64,8,8,0.0
02-516fbdc6ee63589ad70f525dc09ad9bc,2,bt_settings_store,76,76,0.0
02-5170d5382a77c6f1ddc9beedc901869c,2,__ultoa_invert,52,52,0.0
02-51e282ecb968fe77c46b7f5becdfe9b0,2,crc8_ccitt_small_table,16,16,0.0
02-51ff79f0c6a10f4d775ef754592eebd7,2,read_cb,70,70,0.0
02-5210ae0a3fe265fac74b36fadceff664,2,rand_prio_low_vector_get_blocking,12,12,0.0
02-52207e5c937df050b4ff836553c8c4d4,2,get_data_frag,180,104,-42.22
02-523af537946b79c4f8369ed39ba78605,2,ad,24,24,0.0
02-52588d3e7549588aced4aa77961accae,2,zms_write,484,408,-15.7
02-5277f8988da628bf3051a087ba82337c,2,atomic_and.lto_priv.3,,22,
02-52bc2d9bd8787b63edc2ebab5de5e0a2,2,m_adv_estimated_max_nonconn_event_length_us,6,6,0.0
02-52f305dbb42abc4b3afbbdc1333c96f9,2,__isr_table_entry_z_irq_spurious_irq_746,8,8,0.0
02-53156c794192dd6519d82728ef2b929e,2,ll_util_hal_phy_to_hal_ccm_datarate,28,28,0.0
02-532b7cf399c312ed78f9c904452ed1ee,2,__isr_table_entry_z_irq_spurious_irq_626,8,8,0.0
02-534b2f9c79d1431c189ce4a63682a246,2,__isr_table_entry__isr_wrapper_irq_414,4,4,0.0
02-5351878682c188a502023f4f38873db6,2,smp_security_request,4,4,0.0
02-535ce5462b87f713cc9313d44a8d217d,2,silex_statuscodes_to_psa,188,188,0.0
02-536b983eb489e4b849ab005975aa1bce,2,pin_te_get,,36,
02-539bc426bca0b9eadafb554477e2cc60,2,__isr_table_entry_z_irq_spurious_irq_557,8,8,0.0
02-53acca5c072eeebb2f8e713cd5a92b2b,2,psa_destroy_key,268,268,0.0
02-53b0cb13b76226ce07f39edf634eaa63,2,__isr_table_entry__isr_wrapper_irq_436,4,4,0.0
02-53b5f4bbbad5eae458c7d9aa9d90991f,2,m_power_control_reject_rx_handler_slave_func,4,4,0.0
02-53d75c96c1c45ea6263671d907877a87,2,__NVIC_GetPriority,36,36,0.0
02-53dcc91dde99dd5eff3c0d334e2735b3,2,__isr_table_entry_z_irq_spurious_irq_642,8,8,0.0
02-53e9eae6e9cea5a06e61e79e67b9a031,2,__isr_table_entry_z_irq_spurious_irq_658,8,8,0.0
02-53ef0f996ebb62f64e5a1ab4e73b3304,2,sys_slist_append.lto_priv.2.lto_priv.0,20,,
02-5403ceda636057d15e54e0927db5d045,2,hids_input_report_ccc_changed,28,28,0.0
02-541339a7c25ad0f338ab81d91d84b5ad,2,bt_conn_tx_notify,328,204,-37.8
02-5426681785af1c3f996166a5629cc52c,2,__isr_table_entry_z_irq_spurious_irq_675,8,8,0.0
02-54bd8f1baa6935a578e0a77c6dcb2c6a,2,__isr_table_entry__isr_wrapper_irq_160,4,4,0.0
02-54c1c6256bad1123118530cb2b589258,2,set_chunk_used,48,48,0.0
02-54e4c1089b8d49af880629b35319b9e2,2,find_pending_connect.part.0.lto_priv.0,44,44,0.0
02-552343d042ad4088ecf76cf0837b5d3f,2,ctr_drbg_update.lto_priv.0,172,172,0.0
02-55381b0a589564a9a8883734ae84165c,2,__isr_table_entry__isr_wrapper_irq_352,4,4,0.0
02-554fe67a6b4b1bd7fd073d7aa298212d,2,ll_ctrl_legacy_adv_context_get,44,44,0.0
02-55bc0c7ea1663ef94add3ef5c8a96f67,2,rem_sig_stop_set,88,88,0.0
02-55daae9b4aeefc12cfa4f2edcf7cb990,2,fixed_data_alloc.lto_priv.0,36,36,0.0
02-55f33c4340c1669f1a31222d11c9701a,2,keys_set,264,156,-40.91
02-562aefd4224610f42c5731b16ec78a89,2,nrf_write,148,136,-8.11
02-5635d2e86a9c9cf6c4d89a3726b6cd19,2,get_pin_idx.lto_priv.0,20,,
02-56388e226f0fbad8f0b0ac9107538f02,2,lib_kmu_revoke_slot,48,48,0.0
02-564c3205eedb5f25729ea02521669c3a,2,m_slave_subrate_req_unknown_rsp_rx_handler_func.lto_priv.0,4,4,0.0
02-5665caca95b982001ea0d11c2dd8ea92,2,set_setting,156,120,-23.08
02-5669f13b118d6eadb8758e5a164cd183,2,ll_reset,56,56,0.0
02-5687139b774fa0289f15e64a68275474,2,read_blvl.lto_priv.0,34,34,0.0
02-568adf19bbb4533ecef8e5bd09f04e13,2,__isr_table_entry_z_irq_spurious_irq_691,8,8,0.0
02-56e0ed41b4b7052e1911ccf499a31a7c,2,att_handle_rsp,120,108,-10.0
02-573442d06ab6a002b4cd74a58fc90b5b,2,bt_addr_none,6,6,0.0
02-57a443a40658550b3372c88fdeccaa9f,2,__isr_table_entry__isr_wrapper_irq_62,4,4,0.0
02-57bd56db0c153345bb7851fa8ec4e843,2,k_sys_work_q_init,52,52,0.0
02-57ce158f499ff0ca28317b269988eeeb,2,bt_hex,68,,
02-5814b6303c1f328cd73728492069581f,2,settings_handler_bt_sc,24,24,0.0
02-581741d5221ef794a5e2356e7dfb3f68,2,ll_subrating_subrate_change_event_raise,40,40,0.0
02-58293abdf4814edc30b89a71f41be88f,2,__isr_table_entry_z_irq_spurious_irq_747,8,8,0.0
02-58698462fea0f4bc0dfcc0a98b6df7cc,2,ll_dc_proc_conn_update_event_complete_populate,32,32,0.0
02-586f155dc6b1a4709e3f36027219e8fc,2,free_element_find.lto_priv.0,60,32,-46.67
02-5886fb95ea4f02db91500da11a74a2b1,2,cracen_isr_handler,144,116,-19.44
02-58b83e141b8c683f1b0cd83a84724a15,2,__file_str_put,16,16,0.0
02-58ee38df9308863cc8bd829ad5bb20ff,2,__isr_table_entry_z_irq_spurious_irq_708,8,8,0.0
02-58f4316c73ca5377023216a2e521de13,2,__isr_table_entry__isr_wrapper_irq_266,4,4,0.0
02-59038a691b1ef7bf0c03f99ec5af15fd,2,m_packet_activity,12,12,0.0
02-5944ccc98ede485749aa4a06e05889eb,2,__isr_table_entry_z_irq_spurious_irq_727,8,8,0.0
02-5981e9feed78251dfb88a9c8396ef76e,2,twim_22z_config,48,48,0.0
02-598a29c807a030fd724894e92a53c765,2,gatt_indicate_rsp,46,46,0.0
02-598b7610947d476fddb624460f712be3,2,__isr_table_entry_z_irq_spurious_irq_753,8,8,0.0
02-5992bf882b912fa7d6fea00fa06753d9,2,__isr_table_entry__isr_wrapper_irq_88,4,4,0.0
02-59b9c899d583a777ceb4bf7320f2595b,2,m_callback_ll_dc_proc_subrating_subrate_req_set.lto_priv.0,4,4,0.0
02-59c0cf60ec15ff3e267b26fc6668a16f,2,bt_id_set_adv_own_addr.constprop.0,200,188,-6.0
02-59ee64a74d82f4fed42bd79953d753a1,2,__isr_table_entry__isr_wrapper_irq_60,4,4,0.0
02-5a1ecafaf4353230ee8f7e7490e7b8ba,2,m_signal_event_handler.lto_priv.0,124,124,0.0
02-5a42d2066642204912d3f3bad564c393,2,mm_ring_buff_fragment_enqueue,126,126,0.0
02-5a4f5dc7fe05801ad2480c2a2a0542d5,2,attr__1_gatt_svc,80,80,0.0
02-5a6228a9178332cdeafff73300c6963f,2,cracen_ecc_check_public_key,128,128,0.0
02-5a75b153c6f34cf90d5af8093ff134d5,2,adc_nrfx_channel_setup,328,300,-8.54
02-5ab110587b523604c17443e716b236a2,2,atomic_test_bit.lto_priv.3.lto_priv.0,,14,
02-5b11fa95b59d37b384e8679ecead1b46,2,__isr_table_entry_z_irq_spurious_irq_723,8,8,0.0
02-5b261ae7574a9a52e27a015c3809e375,2,sys_slist_remove.lto_priv.1.lto_priv.0,32,,
02-5b2b6d0aeead9d3ab79c928b3162d6ec,2,__isr_table_entry__isr_wrapper_irq_178,4,4,0.0
02-5b2cf746aa97f9954bb10a7222c83d6e,2,hci_le_meta_event,32,28,-12.5
02-5b407a11eb37b7b12f8ec1b75f506db0,2,__isr_table_entry__isr_wrapper_irq_280,4,4,0.0
02-5b557abc37cb48b5c1253647047a964d,2,free_chunk,132,132,0.0
02-5b7bb533d21149d376c84dca412c7186,2,__isr_table_entry_z_irq_spurious_irq_680,8,8,0.0
02-5b85fd8bb1c335d47d578f0fc28fac95,2,__init___device_dts_ord_97,8,8,0.0
02-5bb65ab7043dabfde91cf27dfd89d026,2,__device_dts_ord_3,20,20,0.0
02-5bce10f4e1460f6db1933bc7681027f5,2,m_generate_scan_req_report_event.lto_priv.0,24,,
02-5c0459772cb71d8e950b4851efc3e2b8,2,m_resume_advertising_legacy.lto_priv.0,16,16,0.0
02-5c0965b5201aa9cf0080ac4988a9c9f1,2,att_read_req,24,24,0.0
02-5c2c51474ccc20be60d48d4ccd4d8425,2,__isr_table_entry__isr_wrapper_irq_80,4,4,0.0
02-5c755b935c34bbd087828cc738c0beee,2,__device_dts_ord_12,20,20,0.0
02-5cd1571cd8bece4ee35db819f212b9ec,2,__isr_table_entry__isr_wrapper_irq_462,4,4,0.0
02-5ce81b58de4fc985eb351ab223ff7d2a,2,__isr_table_entry__isr_wrapper_irq_68,4,4,0.0
02-5d414d70526ac99d7f5b89206894b110,2,hids_outp_rep_read,136,124,-8.82
02-5d54af9cf6caa95dff9d4f012fffdc81,2,settings_save_one,76,76,0.0
02-5da404bdad914ab4f5a377c61808f203,2,ll_dc_proc_enc_rcvd_pause_enc_req_proc,44,44,0.0
02-5dc388e15b588ae1c21523ff1884e6f2,2,__isr_table_entry_z_irq_spurious_irq_633,8,8,0.0
02-5dc930e9731a9022d1f1800de5e7e241,2,__pinctrl_dev_config__device_dts_ord_56,12,12,0.0
02-5df9b1de4c4094f33d502ecf855c39c1,2,net_buf_fixed_fragments,4,4,0.0
02-5e15ab9f94c1dd883a78c63e8ee48724,2,__isr_table_entry__isr_wrapper_irq_238,4,4,0.0
02-5e17869a9637bab9749c5d1b050901fb,2,sx_mac_resume_state,176,176,0.0
02-5e1ef73463793ff4e58690c1297a4694,2,__devstate_dts_ord_12.lto_priv.0,2,2,0.0
02-5e3461b274f6d085d71e647243145aa6,2,__device_dts_ord_130,20,20,0.0
02-5e3f2af3d93e016c0660006f613a57ac,2,generic_hfclk_start.lto_priv.0,116,176,51.72
02-5e527e792736cadf7c914c8a2f1a0397,2,vprintk,48,,
02-5e59c841747e03f1ad800c49bfc82d51,2,__pinctrl_state_pins_0__device_dts_ord_56,4,4,0.0
02-5e5fa2471977c69027ad752068ff3df7,2,sc_commit.part.0,,16,
02-5e9372738d540923d80078cf56cc7a94,2,nrf_gpiote_in_event_get.lto_priv.0,40,,
02-5ebcb06eae0d653e99b0fa893060e436,2,__isr_table_entry__isr_wrapper_irq_156,4,4,0.0
02-5ee082f789e3dca713c6b57de87b0c62,2,z_prep_c,484,436,-9.92
02-5ef49603b61b9578319bd40e19a12be6,2,z_reschedule_unlocked.lto_priv.1.lto_priv.0,52,,
02-5f30dcffa326d255b255ab4c2d4a6c39,2,__isr_table_entry__isr_wrapper_irq_162,4,4,0.0
02-5f4ce2b8628c5de46898bd6b06ec5632,2,m_hal_ccm_aar_state_clear.lto_priv.0,40,40,0.0
02-5fa4c2e310d73360beda70af0bd62972,2,__isr_table_entry__isr_wrapper_irq_354,4,4,0.0
02-5fbc4915e6b39f7766a422e51c53c211,2,smp_pairing_rsp,4,4,0.0
02-5ff1ce56f076bbc0e9cde9a5fca52e42,2,m_cancel_block_range,108,108,0.0
02-6012852e3192e3b20f950b7e886ffd69,2,__isr_table_entry__isr_wrapper_irq_174,4,4,0.0
02-601bb3c9c56ff8c6a49e18fc16aaafa3,2,m_status_set,60,60,0.0
02-605c98724800a4622436d319bb01ccba,2,zms_ate_valid_different_sector.constprop.0,30,30,0.0
02-60a14c96e463768269f0843a32172333,2,__isr_table_entry__isr_wrapper_irq_408,4,4,0.0
02-60aa55b0af200927d4b442f23a18d641,2,bt_dev_show_info.lto_priv.0,164,,
02-60ba093de4fa4d5ef9973720b85a1859,2,bt_settings_delete,44,44,0.0
02-60bdd8e1def75a6126160ca91a7abc3c,2,signal_poll_event,138,164,18.84
02-60ef67dfea903556003c71470b98e88c,2,__isr_table_entry_z_irq_spurious_irq_725,8,8,0.0
02-611150f83d7020b32ac0f60efcc946a8,2,adc_nrfx_driver_api,12,12,0.0
02-616d7f4ffd589c1afbc9983cd0ccfc1c,2,bt_hids_inp_rep_send_userdata.constprop.0,304,292,-3.95
02-6182786963cf650c85f865432288dfd7,2,__isr_table_entry_z_irq_spurious_irq_595,8,8,0.0
02-619e1168644dd6a81efebfb855e51ba7,2,__isr_table_entry__isr_wrapper_irq_338,4,4,0.0
02-6207b450cfe5372eb1301774b483a9db,2,ll_dc_proc_acl_terminate_ind_sent,20,20,0.0
02-6226f7cbe59e99a90b5cef6f94f966fd,2,sd,8,8,0.0
02-6235b3c2bfd1ab942d2cd8e174deb35a,2,net_buf_simple_add,52,,
02-625ae50cfe0d05876926b0cd209514be,2,__isr_table_entry__isr_wrapper_irq_186,4,4,0.0
02-62af67294c559325ad4820f88e52f403,2,hci_cmd_done,,200,
02-62c6fa9e9033ef7efa0d3767984b5414,2,sc_process,124,,
02-630fdcc5d3bc63990124c7d214f72b52,2,bt_buf_get_rx.constprop.0,,28,
02-6329b7c0f6d76519020197312014c7ba,2,net_buf_id,36,32,-11.11
02-632c2a1787f1a3b984d577940254f4a6,2,process_pending_cmd.lto_priv.0,204,136,-33.33
02-633cb3bcc215a0f64bc15c51e69f49eb,2,m_feature_config.lto_priv.0,8,8,0.0
02-6380d471fc3174438ce87b185f82e7cd,2,pm_device_driver_init.lto_priv.2,,32,
02-63c81ca662d410aaaf1b8892149cbee6,2,sys_heap_init,240,176,-26.67
02-63c9dba80821448f95f6a7c09fae9c24,2,__devstate_dts_ord_78,2,2,0.0
02-63cc61f6ebae8aa2dab46557cb66324b,2,latch_pending_read_and_check,88,88,0.0
02-63dcea84fdcbdf06bb0696b61eacdfba,2,__isr_table_entry_z_irq_spurious_irq_664,8,8,0.0
02-63e87ca8fa5bff4c61d8b59501da01c6,2,__isr_table_entry_z_irq_spurious_irq_597,8,8,0.0
02-63ef99316b9a208e2cb725a56c2be249,2,__isr_table_entry_z_irq_spurious_irq_575,8,8,0.0
02-63f07302530d0eeb26210b8d293ca571,2,cracen_release,104,104,0.0
02-63f6d37c4bc62803ae225cf09ea8bf44,2,m_first_packet_hcto_us_get,44,44,0.0
02-6416798db91f4f203d903d2c3ea4f68a,2,queue_insert.constprop.0,236,156,-33.9
02-641cc888340aaf55025f920d474a3e5c,2,__isr_table_entry__isr_wrapper_irq_84,4,4,0.0
02-642f1e2010ef8fa5a615b2d47dbcb4f7,2,psa_set_key_usage_flags.lto_priv.1,,20,
02-6445a67ab97bd19f2a91b58574174bf2,2,ll_dc_proc_channel_map_update_chm_req_rcvd_slave,76,76,0.0
02-649c9e3d2fabbee98cb1185ca65b24b8,2,hal_rcs_last_rx_start_time_us_get,56,56,0.0
02-64aacd8a7aecaafbfeb1a640d532432f,2,bt_tx_irq_raise,12,12,0.0
02-64abda1344c2bfddcf31b9d8985b0236,2,___HAL_RCS_RADIO_TX_END_TO_CARRIER_NS,6,6,0.0
